ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
keep continuity from,2,HYBRID_3_5,S5,trigrams,keep continuity,2,temporal_dynamics,1,continuity,continuity,1,0.5,False
continuity from becoming,2,HYBRID_3_5,S5,trigrams,continuity becoming,2,temporal_dynamics,1,continuity,continuity,1,0.5,False
blocks volatile evidence,2,HYBRID_3_5,S5,trigrams,blocks volatile evidence,3,truth_and_fact,1,evidence,,0,0.0,False
volatile evidence retrieval,2,HYBRID_3_5,S5,trigrams,volatile evidence retrieval,3,truth_and_fact,1,evidence,retrieval,1,0.3333333333333333,False
evidence items influenced,2,HYBRID_3_5,S5,trigrams,evidence items influenced,3,truth_and_fact,1,evidence,,0,0.0,False
provenance from day,2,HYBRID_3_5,S5,trigrams,provenance day,2,truth_and_fact,1,provenance,,0,0.0,False
status timestamps provenance,2,HYBRID_3_5,S5,trigrams,status timestamps provenance,3,truth_and_fact,1,provenance,,0,0.0,False
timestamps provenance links,2,HYBRID_3_5,S5,trigrams,timestamps provenance links,3,truth_and_fact,1,provenance,,0,0.0,False
repeated dead ends,2,HYBRID_3_5,S5,trigrams,repeated dead ends,3,,0,,,0,0.0,False
history opt in,2,HYBRID_3_5,S5,trigrams,history opt,2,,0,,,0,0.0,False
for stable artifacts,2,HYBRID_3_5,S5,trigrams,stable artifacts,2,,0,,,0,0.0,False
curated memory spine,2,HYBRID_3_5,S5,trigrams,curated memory spine,3,,0,,memory,1,0.3333333333333333,False
t guardrails security,2,HYBRID_3_5,S5,trigrams,guardrails security,2,,0,,,0,0.0,False
vector keyword hybrid,2,HYBRID_3_5,S5,trigrams,vector keyword hybrid,3,,0,,vector,1,0.3333333333333333,False
keyword hybrid search,2,HYBRID_3_5,S5,trigrams,keyword hybrid search,3,,0,,,0,0.0,False
hybrid search with,2,HYBRID_3_5,S5,trigrams,hybrid search,2,,0,,,0,0.0,False
metadata timestamp repo,2,HYBRID_3_5,S5,trigrams,metadata timestamp repo,3,,0,,,0,0.0,False
file paths environment,2,HYBRID_3_5,S5,trigrams,file paths environment,3,,0,,,0,0.0,False
is primarily about,2,HYBRID_3_5,S5,trigrams,primarily about,2,,0,,,0,0.0,False
scope repo module,2,HYBRID_3_5,S5,trigrams,scope repo module,3,,0,,,0,0.0,False
repo module service,2,HYBRID_3_5,S5,trigrams,repo module service,3,,0,,,0,0.0,False
retrieve prior attempts,2,HYBRID_3_5,S5,trigrams,retrieve prior attempts,3,,0,,,0,0.0,False
previously tried may,2,HYBRID_3_5,S5,trigrams,previously tried may,3,,0,,,0,0.0,False
tried may be,2,HYBRID_3_5,S5,trigrams,tried may,2,,0,,,0,0.0,False
fresh eyes default,2,HYBRID_3_5,S5,trigrams,fresh eyes default,3,,0,,fresh eyes,1,0.6666666666666666,False
to code versions,2,HYBRID_3_5,S5,trigrams,code versions,2,,0,,code,1,0.5,False
eyes mode is,2,HYBRID_3_5,S5,trigrams,eyes mode,2,,0,,,0,0.0,False
spine adrs conventions,2,HYBRID_3_5,S5,trigrams,spine adrs conventions,3,,0,,,0,0.0,False
prior debugging transcripts,2,HYBRID_3_5,S5,trigrams,prior debugging transcripts,3,,0,,,0,0.0,False
the main plan,2,HYBRID_3_5,S5,trigrams,main plan,2,,0,,,0,0.0,False
user opts in,2,HYBRID_3_5,S5,trigrams,user opts,2,,0,,,0,0.0,False
what exact error,2,HYBRID_3_5,S5,trigrams,exact error,2,,0,,,0,0.0,False
did we see,2,HYBRID_3_5,S5,trigrams,did see,2,,0,,,0,0.0,False
glossary current focus,2,HYBRID_3_5,S5,trigrams,glossary current focus,3,,0,,,0,0.0,False
transcripts failed attempts,2,HYBRID_3_5,S5,trigrams,transcripts failed attempts,3,,0,,,0,0.0,False
the time savings,2,HYBRID_3_5,S5,trigrams,time savings,2,,0,,,0,0.0,False
context establishment turns,2,HYBRID_3_5,S5,trigrams,context establishment turns,3,,0,,context,1,0.3333333333333333,False
tends to preserve,2,HYBRID_3_5,S5,trigrams,tends preserve,2,,0,,,0,0.0,False
rather than the,2,HYBRID_3_5,S5,trigrams,rather than,2,,0,,,0,0.0,False
how that affects,2,HYBRID_3_5,S5,trigrams,how affects,2,,0,,,0,0.0,False
that affects ruts,2,HYBRID_3_5,S5,trigrams,affects ruts,2,,0,,,0,0.0,False
retrieve top k,2,HYBRID_3_5,S5,trigrams,retrieve top k,3,,0,,,0,0.0,False
because enterprise work,2,HYBRID_3_5,S5,trigrams,because enterprise work,3,,0,,enterprise,1,0.3333333333333333,False
enterprise work is,2,HYBRID_3_5,S5,trigrams,enterprise work,2,,0,,enterprise,1,0.5,False
work is long,2,HYBRID_3_5,S5,trigrams,work long,2,,0,,,0,0.0,False
is long horizon,2,HYBRID_3_5,S5,trigrams,long horizon,2,,0,,,0,0.0,False
long horizon and,2,HYBRID_3_5,S5,trigrams,long horizon,2,,0,,,0,0.0,False
recency version gating,2,HYBRID_3_5,S5,trigrams,recency version gating,3,,0,,,0,0.0,False
provide fresh eyes,2,HYBRID_3_5,S5,trigrams,provide fresh eyes,3,,0,,fresh eyes,1,0.6666666666666666,False
eyes mode that,2,HYBRID_3_5,S5,trigrams,eyes mode,2,,0,,,0,0.0,False
mode that uses,2,HYBRID_3_5,S5,trigrams,mode uses,2,,0,,,0,0.0,False
no volatile history,2,HYBRID_3_5,S5,trigrams,no volatile history,3,,0,,,0,0.0,False
add last reviewed,2,HYBRID_3_5,S5,trigrams,add last reviewed,3,,0,,,0,0.0,False
last reviewed review,2,HYBRID_3_5,S5,trigrams,last reviewed review,3,,0,,,0,0.0,False
reviewed review by,2,HYBRID_3_5,S5,trigrams,reviewed review,2,,0,,,0,0.0,False
when related files,2,HYBRID_3_5,S5,trigrams,related files,2,,0,,,0,0.0,False
related files change,2,HYBRID_3_5,S5,trigrams,related files change,3,,0,,,0,0.0,False
auto load only,2,HYBRID_3_5,S5,trigrams,auto load,2,,0,,,0,0.0,False
explicit user intent,2,HYBRID_3_5,S5,trigrams,explicit user intent,3,,0,,,0,0.0,False
recency version checks,2,HYBRID_3_5,S5,trigrams,recency version checks,3,,0,,,0,0.0,False
project memory items,2,HYBRID_3_5,S5,trigrams,project memory items,3,,0,,memory|project memory,2,0.6666666666666666,False
make summaries structured,2,HYBRID_3_5,S5,trigrams,make summaries structured,3,,0,,summaries,1,0.3333333333333333,False
structured docs the,2,HYBRID_3_5,S5,trigrams,structured docs,2,,0,,,0,0.0,False
the authoritative memory,2,HYBRID_3_5,S5,trigrams,authoritative memory,2,,0,,memory,1,0.5,False
readable editable versioned,2,HYBRID_3_5,S5,trigrams,readable editable versioned,3,,0,,,0,0.0,False
outcome it happens,2,HYBRID_3_5,S5,trigrams,outcome happens,2,,0,,,0,0.0,False
it just knows,2,HYBRID_3_5,S5,trigrams,just knows,2,,0,,,0,0.0,False
keeping them current,2,HYBRID_3_5,S5,trigrams,keeping current,2,,0,,,0,0.0,False
create adr from,2,HYBRID_3_5,S5,trigrams,create adr,2,,0,,,0,0.0,False
isolation is least,2,HYBRID_3_5,S5,trigrams,isolation least,2,,0,,,0,0.0,False
is least likely,2,HYBRID_3_5,S5,trigrams,least likely,2,,0,,,0,0.0,False
timestamp branch commit,2,HYBRID_3_5,S5,trigrams,timestamp branch commit,3,,0,,,0,0.0,False
recency version proximity,2,HYBRID_3_5,S5,trigrams,recency version proximity,3,,0,,,0,0.0,False
version proximity existence,2,HYBRID_3_5,S5,trigrams,version proximity existence,3,,0,,,0,0.0,False
proximity existence checks,2,HYBRID_3_5,S5,trigrams,proximity existence checks,3,,0,,,0,0.0,False
without a spine,2,HYBRID_3_5,S5,trigrams,without spine,2,,0,,,0,0.0,False
the assistant may,2,HYBRID_3_5,S5,trigrams,assistant may,2,,0,,,0,0.0,False
cite the spine,2,HYBRID_3_5,S5,trigrams,cite spine,2,,0,,,0,0.0,False
editable versioned artifacts,2,HYBRID_3_5,S5,trigrams,editable versioned artifacts,3,,0,,,0,0.0,False
the retrieval query,2,HYBRID_3_5,S5,trigrams,retrieval query,2,,0,,retrieval,1,0.5,False
used panel show,2,HYBRID_3_5,S5,trigrams,used panel show,3,,0,,,0,0.0,False
panel show retrieved,2,HYBRID_3_5,S5,trigrams,panel show retrieved,3,,0,,,0,0.0,False
link allow exclude,2,HYBRID_3_5,S5,trigrams,link allow exclude,3,,0,,,0,0.0,False
last time find,2,HYBRID_3_5,S5,trigrams,last time find,3,,0,,,0,0.0,False
time find the,2,HYBRID_3_5,S5,trigrams,time find,2,,0,,,0,0.0,False
find the exact,2,HYBRID_3_5,S5,trigrams,find exact,2,,0,,,0,0.0,False
adrs pr discussions,2,HYBRID_3_5,S5,trigrams,adrs pr discussions,3,,0,,,0,0.0,False
projectbrief md or,2,HYBRID_3_5,S5,trigrams,projectbrief md,2,,0,,,0,0.0,False
architecture map key,2,HYBRID_3_5,S5,trigrams,architecture map key,3,,0,,,0,0.0,False
decided x without,2,HYBRID_3_5,S5,trigrams,decided x without,3,,0,,,0,0.0,False
active superseded failed,2,HYBRID_3_5,S5,trigrams,active superseded failed,3,,0,,,0,0.0,False
superseded failed tentative,2,HYBRID_3_5,S5,trigrams,superseded failed tentative,3,,0,,,0,0.0,False
users stop re,2,HYBRID_3_5,S5,trigrams,users stop,2,,0,,,0,0.0,False
branch commit proximity,2,HYBRID_3_5,S5,trigrams,branch commit proximity,3,,0,,,0,0.0,False
items influenced the,2,HYBRID_3_5,S5,trigrams,items influenced,2,,0,,,0,0.0,False
projectbrief adrs conventions,2,HYBRID_3_5,S5,trigrams,projectbrief adrs conventions,3,,0,,,0,0.0,False
optional chat history,2,HYBRID_3_5,S5,trigrams,optional chat history,3,,0,,,0,0.0,False
pr discussions incident,2,HYBRID_3_5,S5,trigrams,pr discussions incident,3,,0,,,0,0.0,False
with explicit retention,2,HYBRID_3_5,S5,trigrams,explicit retention,2,,0,,,0,0.0,False
access control pii,2,HYBRID_3_5,S5,trigrams,access control pii,3,,0,,,0,0.0,False
worth doing because,2,HYBRID_3_5,S5,trigrams,worth doing because,3,,0,,,0,0.0,False
embed everything forever,2,HYBRID_3_5,S5,trigrams,embed everything forever,3,,0,,,0,0.0,False
extended recall as,2,HYBRID_3_5,S5,trigrams,extended recall,2,,0,,,0,0.0,False
tier with explicit,2,HYBRID_3_5,S5,trigrams,tier explicit,2,,0,,,0,0.0,False
enterprise controls acl,2,HYBRID_3_5,S5,trigrams,enterprise controls acl,3,,0,,enterprise,1,0.3333333333333333,False
include a bounded,2,HYBRID_3_5,S5,trigrams,include bounded,2,,0,,,0,0.0,False
include the curated,2,HYBRID_3_5,S5,trigrams,include curated,2,,0,,,0,0.0,False
in control pros,2,HYBRID_3_5,S5,trigrams,control pros,2,,0,,,0,0.0,False
repo module branch,2,HYBRID_3_5,S5,trigrams,repo module branch,3,,0,,,0,0.0,False
shows up in,2,HYBRID_3_5,S5,trigrams,shows up,2,,0,,,0,0.0,False
adr update conventions,2,HYBRID_3_5,S5,trigrams,adr update conventions,3,,0,,,0,0.0,False
eyes mode toggle,2,HYBRID_3_5,S5,trigrams,eyes mode toggle,3,,0,,,0,0.0,False
summaries curated spine,2,HYBRID_3_5,S5,trigrams,summaries curated spine,3,,0,,summaries,1,0.3333333333333333,False
project brief auto,2,HYBRID_3_5,S5,trigrams,project brief auto,3,,0,,,0,0.0,False
devmate projectbrief md,2,HYBRID_3_5,S5,trigrams,devmate projectbrief md,3,,0,,devmate,1,0.3333333333333333,False
in chat action,2,HYBRID_3_5,S5,trigrams,chat action,2,,0,,,0,0.0,False
to brief adr,2,HYBRID_3_5,S5,trigrams,brief adr,2,,0,,,0,0.0,False
last reviewed fields,2,HYBRID_3_5,S5,trigrams,last reviewed fields,3,,0,,,0,0.0,False
pin to memory,2,HYBRID_3_5,S5,trigrams,pin memory,2,,0,,memory,1,0.5,False
vectors with ttl,2,HYBRID_3_5,S5,trigrams,vectors ttl,2,,0,,vector|vectors,2,0.5,False
controls exclude pin,2,HYBRID_3_5,S5,trigrams,controls exclude pin,3,,0,,,0,0.0,False
adr template conventions,2,HYBRID_3_5,S5,trigrams,adr template conventions,3,,0,,,0,0.0,False
vectors later keep,2,HYBRID_3_5,S5,trigrams,vectors later keep,3,,0,,vector|vectors,2,0.3333333333333333,False
id type scope,2,HYBRID_3_5,S5,trigrams,id type scope,3,,0,,,0,0.0,False
type scope status,2,HYBRID_3_5,S5,trigrams,type scope status,3,,0,,,0,0.0,False
ship full vector,2,HYBRID_3_5,S5,trigrams,ship full vector,3,,0,,vector,1,0.3333333333333333,False
re brief tax,6,HYBRID_SEMANTIC,S5,trigrams,brief tax,2,,0,,,0,0.0,False
canonical project brief,6,HYBRID_SEMANTIC,S5,trigrams,canonical project brief,3,,0,,,0,0.0,False
demand evidence retrieval,4,HYBRID_SEMANTIC,S5,trigrams,demand evidence retrieval,3,truth_and_fact,1,evidence,retrieval,1,0.3333333333333333,False
repo sha branch,4,HYBRID_SEMANTIC,S5,trigrams,repo sha branch,3,,0,,,0,0.0,False
brief only deep,4,HYBRID_SEMANTIC,S5,trigrams,brief deep,2,,0,,,0,0.0,False
only deep recall,4,HYBRID_SEMANTIC,S5,trigrams,deep recall,2,,0,,,0,0.0,False
deep recall no,4,HYBRID_SEMANTIC,S5,trigrams,deep recall no,3,,0,,,0,0.0,False
recall no memory,4,HYBRID_SEMANTIC,S5,trigrams,recall no memory,3,,0,,memory,1,0.3333333333333333,False
irrelevant outdated never,3,HYBRID_SEMANTIC,S5,trigrams,irrelevant outdated never,3,temporal_dynamics,1,outdated,,0,0.0,False
outdated never use,3,HYBRID_SEMANTIC,S5,trigrams,outdated never use,3,temporal_dynamics,1,outdated,,0,0.0,False
a one click,3,HYBRID_SEMANTIC,S5,trigrams,one click,2,,0,,,0,0.0,False
filtered by recency,3,HYBRID_SEMANTIC,S5,trigrams,filtered recency,2,,0,,,0,0.0,False
default off on,3,HYBRID_SEMANTIC,S5,trigrams,default off,2,,0,,,0,0.0,False
off on demand,3,HYBRID_SEMANTIC,S5,trigrams,off demand,2,,0,,,0,0.0,False
stack traces snippets,3,HYBRID_SEMANTIC,S5,trigrams,stack traces snippets,3,,0,,,0,0.0,False
show what was,3,HYBRID_SEMANTIC,S5,trigrams,show was,2,,0,,,0,0.0,False
never use again,3,HYBRID_SEMANTIC,S5,trigrams,never use again,3,,0,,,0,0.0,False
on demand search,3,HYBRID_SEMANTIC,S5,trigrams,demand search,2,,0,,,0,0.0,False
pasted logs stack,3,HYBRID_SEMANTIC,S5,trigrams,pasted logs stack,3,,0,,,0,0.0,False
stack traces referenced,3,HYBRID_SEMANTIC,S5,trigrams,stack traces referenced,3,,0,,,0,0.0,False
with keyword search,3,HYBRID_SEMANTIC,S5,trigrams,keyword search,2,,0,,,0,0.0,False
truth from exploration,2,HYBRID_SEMANTIC,S5,trigrams,truth exploration,2,truth_and_fact|imagination_and_possibility,2,truth|exploration,,0,0.0,False
high anchoring risk,2,HYBRID_SEMANTIC,S5,trigrams,high anchoring risk,3,practicality_and_feasibility,1,risk,,0,0.0,False
attempts speculative debugging,2,HYBRID_SEMANTIC,S5,trigrams,attempts speculative debugging,3,truth_and_fact|imagination_and_possibility,1,speculative,,0,0.0,False
can expire unless,2,HYBRID_SEMANTIC,S5,trigrams,expire unless,2,temporal_dynamics,1,expire,,0,0.0,False
expire unless reaffirmed,2,HYBRID_SEMANTIC,S5,trigrams,expire unless reaffirmed,3,temporal_dynamics,1,expire,,0,0.0,False
use constraints only,2,HYBRID_SEMANTIC,S5,trigrams,use constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False
canonical decisions constraints,2,HYBRID_SEMANTIC,S5,trigrams,canonical decisions constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False
provenance links derived,2,HYBRID_SEMANTIC,S5,trigrams,provenance links derived,3,truth_and_fact,1,provenance,,0,0.0,False
root cause confirmed,2,HYBRID_SEMANTIC,S5,trigrams,root cause confirmed,3,truth_and_fact,1,confirmed,,0,0.0,False
confirmed root cause,2,HYBRID_SEMANTIC,S5,trigrams,confirmed root cause,3,truth_and_fact,1,confirmed,,0,0.0,False
fresh eyes constraints,2,HYBRID_SEMANTIC,S5,trigrams,fresh eyes constraints,3,practicality_and_feasibility,1,constraints,fresh eyes,1,0.6666666666666666,False
eyes constraints only,2,HYBRID_SEMANTIC,S5,trigrams,eyes constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False
provenance tagged and,2,HYBRID_SEMANTIC,S5,trigrams,provenance tagged,2,truth_and_fact,1,provenance,,0,0.0,False
durable truth from,2,HYBRID_SEMANTIC,S5,trigrams,durable truth,2,truth_and_fact,1,truth,,0,0.0,False
from exploration exhaust,2,HYBRID_SEMANTIC,S5,trigrams,exploration exhaust,2,imagination_and_possibility,1,exploration,,0,0.0,False
default decisions constraints,2,HYBRID_SEMANTIC,S5,trigrams,default decisions constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False
conventions glossary confirmed,2,HYBRID_SEMANTIC,S5,trigrams,conventions glossary confirmed,3,truth_and_fact,1,confirmed,,0,0.0,False
risk frequent retrieval,2,HYBRID_SEMANTIC,S5,trigrams,risk frequent retrieval,3,practicality_and_feasibility,1,risk,retrieval,1,0.3333333333333333,False
last verified at,2,HYBRID_SEMANTIC,S5,trigrams,last verified,2,truth_and_fact,1,verified,,0,0.0,False
verified at sha,2,HYBRID_SEMANTIC,S5,trigrams,verified sha,2,truth_and_fact,1,verified,,0,0.0,False
source linked and,2,HYBRID_SEMANTIC,S5,trigrams,source linked,2,truth_and_fact,1,source,,0,0.0,False
you choose continuity,2,HYBRID_SEMANTIC,S5,trigrams,choose continuity,2,temporal_dynamics,1,continuity,continuity,1,0.5,False
choose continuity via,2,HYBRID_SEMANTIC,S5,trigrams,choose continuity via,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
helps continuity argument,2,HYBRID_SEMANTIC,S5,trigrams,helps continuity argument,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False
isolation argument risk,2,HYBRID_SEMANTIC,S5,trigrams,isolation argument risk,3,practicality_and_feasibility,1,risk,,0,0.0,False
superseded links constraints,2,HYBRID_SEMANTIC,S5,trigrams,superseded links constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False
evidence in b,2,HYBRID_SEMANTIC,S5,trigrams,evidence b,2,truth_and_fact,1,evidence,,0,0.0,False
typed memory provenance,2,HYBRID_SEMANTIC,S5,trigrams,typed memory provenance,3,truth_and_fact,1,provenance,memory,1,0.3333333333333333,False
editable diffable source,2,HYBRID_SEMANTIC,S5,trigrams,editable diffable source,3,truth_and_fact,1,source,,0,0.0,False
diffable source linked,2,HYBRID_SEMANTIC,S5,trigrams,diffable source linked,3,truth_and_fact,1,source,,0,0.0,False
kind of information,2,HYBRID_SEMANTIC,S5,trigrams,kind information,2,,0,,,0,0.0,False
knowledge is sticky,2,HYBRID_SEMANTIC,S5,trigrams,knowledge sticky,2,,0,,,0,0.0,False
inspect edit disable,2,HYBRID_SEMANTIC,S5,trigrams,inspect edit disable,3,,0,,,0,0.0,False
dominate the prompt,2,HYBRID_SEMANTIC,S5,trigrams,dominate prompt,2,,0,,,0,0.0,False
question becomes can,2,HYBRID_SEMANTIC,S5,trigrams,question becomes,2,,0,,,0,0.0,False
adr merged pr,2,HYBRID_SEMANTIC,S5,trigrams,adr merged pr,3,,0,,,0,0.0,False
docs merged code,2,HYBRID_SEMANTIC,S5,trigrams,docs merged code,3,,0,,code,1,0.3333333333333333,False
code adrs tickets,2,HYBRID_SEMANTIC,S5,trigrams,code adrs tickets,3,,0,,code,1,0.3333333333333333,False
be marked superseded,2,HYBRID_SEMANTIC,S5,trigrams,marked superseded,2,,0,,,0,0.0,False
on demand vector,2,HYBRID_SEMANTIC,S5,trigrams,demand vector,2,,0,,vector,1,0.5,False
adr like entries,2,HYBRID_SEMANTIC,S5,trigrams,adr like entries,3,,0,,,0,0.0,False
a project memory,2,HYBRID_SEMANTIC,S5,trigrams,project memory,2,,0,,memory|project memory,2,1.0,True
tier session outcomes,2,HYBRID_SEMANTIC,S5,trigrams,tier session outcomes,3,,0,,session,1,0.3333333333333333,False
session outcomes curated,2,HYBRID_SEMANTIC,S5,trigrams,session outcomes curated,3,,0,,session,1,0.3333333333333333,False
outcomes curated summary,2,HYBRID_SEMANTIC,S5,trigrams,outcomes curated summary,3,,0,,summary,1,0.3333333333333333,False
links to tickets,2,HYBRID_SEMANTIC,S5,trigrams,links tickets,2,,0,,,0,0.0,False
to tickets docs,2,HYBRID_SEMANTIC,S5,trigrams,tickets docs,2,,0,,,0,0.0,False
always on conditioning,2,HYBRID_SEMANTIC,S5,trigrams,always conditioning,2,,0,,,0,0.0,False
path must be,2,HYBRID_SEMANTIC,S5,trigrams,path must,2,,0,,,0,0.0,False
gated read path,2,HYBRID_SEMANTIC,S5,trigrams,gated read path,3,,0,,,0,0.0,False
memory a memory,2,HYBRID_SEMANTIC,S5,trigrams,memory memory,2,,0,,memory,1,1.0,True
a memory update,2,HYBRID_SEMANTIC,S5,trigrams,memory update,2,,0,,memory,1,0.5,False
time and authority,2,HYBRID_SEMANTIC,S5,trigrams,time authority,2,,0,,,0,0.0,False
higher authority sources,2,HYBRID_SEMANTIC,S5,trigrams,higher authority sources,3,,0,,,0,0.0,False
over trust the,2,HYBRID_SEMANTIC,S5,trigrams,over trust,2,,0,,,0,0.0,False
links derived from,2,HYBRID_SEMANTIC,S5,trigrams,links derived,2,,0,,,0,0.0,False
derived from session,2,HYBRID_SEMANTIC,S5,trigrams,derived session,2,,0,,session,1,0.5,False
docs vs chat,2,HYBRID_SEMANTIC,S5,trigrams,docs vs chat,3,,0,,,0,0.0,False
vs chat chat,2,HYBRID_SEMANTIC,S5,trigrams,vs chat chat,3,,0,,,0,0.0,False
authority and always,2,HYBRID_SEMANTIC,S5,trigrams,authority always,2,,0,,,0,0.0,False
sha branch i,2,HYBRID_SEMANTIC,S5,trigrams,sha branch i,3,,0,,,0,0.0,False
branch i can,2,HYBRID_SEMANTIC,S5,trigrams,branch i,2,,0,,,0,0.0,False
clean slate should,2,HYBRID_SEMANTIC,S5,trigrams,clean slate should,3,,0,,,0,0.0,False
slate should mean,2,HYBRID_SEMANTIC,S5,trigrams,slate should mean,3,,0,,,0,0.0,False
believe is true,2,HYBRID_SEMANTIC,S5,trigrams,believe true,2,,0,,,0,0.0,False
error handling layering,2,HYBRID_SEMANTIC,S5,trigrams,error handling layering,3,,0,,,0,0.0,False
optional time scoped,2,HYBRID_SEMANTIC,S5,trigrams,optional time scoped,3,,0,,,0,0.0,False
devmate injects only,2,HYBRID_SEMANTIC,S5,trigrams,devmate injects,2,,0,,devmate,1,0.5,False
provide one click,2,HYBRID_SEMANTIC,S5,trigrams,provide one click,3,,0,,,0,0.0,False
one click fresh,2,HYBRID_SEMANTIC,S5,trigrams,one click fresh,3,,0,,,0,0.0,False
click fresh eyes,2,HYBRID_SEMANTIC,S5,trigrams,click fresh eyes,3,,0,,fresh eyes,1,0.6666666666666666,False
true by default,2,HYBRID_SEMANTIC,S5,trigrams,true default,2,,0,,,0,0.0,False
by default decisions,2,HYBRID_SEMANTIC,S5,trigrams,default decisions,2,,0,,,0,0.0,False
merged code docs,2,HYBRID_SEMANTIC,S5,trigrams,merged code docs,3,,0,,code,1,0.3333333333333333,False
canonical memory structured,2,HYBRID_SEMANTIC,S5,trigrams,canonical memory structured,3,,0,,memory,1,0.3333333333333333,False
high authority always,2,HYBRID_SEMANTIC,S5,trigrams,high authority always,3,,0,,,0,0.0,False
tickets retrieved only,2,HYBRID_SEMANTIC,S5,trigrams,tickets retrieved,2,,0,,,0,0.0,False
these are non,2,HYBRID_SEMANTIC,S5,trigrams,these non,2,,0,,,0,0.0,False
non negotiable to,2,HYBRID_SEMANTIC,S5,trigrams,non negotiable,2,,0,,,0,0.0,False
negotiable to avoid,2,HYBRID_SEMANTIC,S5,trigrams,negotiable avoid,2,,0,,,0,0.0,False
frequent retrieval of,2,HYBRID_SEMANTIC,S5,trigrams,frequent retrieval,2,,0,,retrieval,1,0.5,False
opaque why did,2,HYBRID_SEMANTIC,S5,trigrams,opaque did,2,,0,,,0,0.0,False
editable canonical memory,2,HYBRID_SEMANTIC,S5,trigrams,editable canonical memory,3,,0,,memory,1,0.3333333333333333,False
exact details stack,2,HYBRID_SEMANTIC,S5,trigrams,exact details stack,3,,0,,,0,0.0,False
details stack traces,2,HYBRID_SEMANTIC,S5,trigrams,details stack traces,3,,0,,,0,0.0,False
code that doesn,2,HYBRID_SEMANTIC,S5,trigrams,code doesn,2,,0,,code,1,0.5,False
doesn t compile,2,HYBRID_SEMANTIC,S5,trigrams,doesn compile,2,,0,,,0,0.0,False
commit aware retrieval,2,HYBRID_SEMANTIC,S5,trigrams,commit aware retrieval,3,,0,,retrieval,1,0.3333333333333333,False
at sha date,2,HYBRID_SEMANTIC,S5,trigrams,sha date,2,,0,,,0,0.0,False
make staleness visible,2,HYBRID_SEMANTIC,S5,trigrams,make staleness visible,3,,0,,staleness,1,0.3333333333333333,False
because it fails,2,HYBRID_SEMANTIC,S5,trigrams,because fails,2,,0,,,0,0.0,False
if devmate forgets,2,HYBRID_SEMANTIC,S5,trigrams,devmate forgets,2,,0,,devmate,1,0.5,False
make them auditable,2,HYBRID_SEMANTIC,S5,trigrams,make auditable,2,,0,,,0,0.0,False
that point vectors,2,HYBRID_SEMANTIC,S5,trigrams,point vectors,2,,0,,vector|vectors,2,0.5,False
if devmate memory,2,HYBRID_SEMANTIC,S5,trigrams,devmate memory,2,,0,,devmate|memory,2,1.0,True
devmate memory is,2,HYBRID_SEMANTIC,S5,trigrams,devmate memory,2,,0,,devmate|memory,2,1.0,True
memory to docs,2,HYBRID_SEMANTIC,S5,trigrams,memory docs,2,,0,,memory,1,0.5,False
one click generate,2,HYBRID_SEMANTIC,S5,trigrams,one click generate,3,,0,,,0,0.0,False
preserves high signal,2,HYBRID_SEMANTIC,S5,trigrams,preserves high signal,3,,0,,,0,0.0,False
isolation session only,2,HYBRID_SEMANTIC,S5,trigrams,isolation session,2,,0,,session,1,0.5,False
feeds isolation argument,2,HYBRID_SEMANTIC,S5,trigrams,feeds isolation argument,3,,0,,,0,0.0,False
snippets when needed,2,HYBRID_SEMANTIC,S5,trigrams,snippets needed,2,,0,,,0,0.0,False
brief on demand,2,HYBRID_SEMANTIC,S5,trigrams,brief demand,2,,0,,,0,0.0,False
try last week,2,HYBRID_SEMANTIC,S5,trigrams,try last week,3,,0,,,0,0.0,False
m using these,2,HYBRID_SEMANTIC,S5,trigrams,m using these,3,,0,,,0,0.0,False
using these excerpts,2,HYBRID_SEMANTIC,S5,trigrams,using these excerpts,3,,0,,,0,0.0,False
it confidently remembered,2,HYBRID_SEMANTIC,S5,trigrams,confidently remembered,2,,0,,,0,0.0,False
confidently remembered wrong,2,HYBRID_SEMANTIC,S5,trigrams,confidently remembered wrong,3,,0,,,0,0.0,False
with branch sha,2,HYBRID_SEMANTIC,S5,trigrams,branch sha,2,,0,,,0,0.0,False
promote to canonical,2,HYBRID_SEMANTIC,S5,trigrams,promote canonical,2,,0,,,0,0.0,False
toggle per request,2,HYBRID_SEMANTIC,S5,trigrams,toggle per request,3,,0,,,0,0.0,False
per request brief,2,HYBRID_SEMANTIC,S5,trigrams,per request brief,3,,0,,,0,0.0,False
request brief only,2,HYBRID_SEMANTIC,S5,trigrams,request brief,2,,0,,,0,0.0,False
a retrieval tool,2,HYBRID_SEMANTIC,S5,trigrams,retrieval tool,2,,0,,retrieval,1,0.5,False
used on demand,2,HYBRID_SEMANTIC,S5,trigrams,used demand,2,,0,,,0,0.0,False
